question_id,level,category,type,status,question,gold,pred,type_aware_score,exact_match,token_f1,bertscore_f1,rougeL,rouge1,rouge2
SYSTEM_HOSTNAME_TEXT,L1,System_Inventory,text,OK,p2 장비의 호스트네임은 무엇입니까? [답변 형식: 정확한 값만],"""p2""",p2,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,0.0
SYSTEM_HOSTNAME_TEXT,L1,System_Inventory,text,OK,pe2 장비의 호스트네임은 무엇입니까? [답변 형식: 정확한 값만],"""pe2""",pe2,1.0,1.0,1.0,0.9999998211860657,1.0,1.0,0.0
SYSTEM_HOSTNAME_TEXT,L1,System_Inventory,text,OK,p3 장비의 호스트네임은 무엇입니까? [답변 형식: 정확한 값만],"""p3""",p3,1.0,1.0,1.0,0.9999997019767761,1.0,1.0,0.0
SYSTEM_HOSTNAME_TEXT,L1,System_Inventory,text,OK,p4 장비의 호스트네임은 무엇입니까? [답변 형식: 정확한 값만],"""p4""",p4,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,0.0
SYSTEM_HOSTNAME_TEXT,L1,System_Inventory,text,OK,leaf3 장비의 호스트네임은 무엇입니까? [답변 형식: 정확한 값만],"""leaf3""",leaf3,1.0,1.0,1.0,1.0000003576278687,1.0,1.0,0.0
SYSTEM_HOSTNAME_TEXT,L1,System_Inventory,text,OK,leaf1 장비의 호스트네임은 무엇입니까? [답변 형식: 정확한 값만],"""leaf1""",leaf1,1.0,1.0,1.0,0.9999998211860657,1.0,1.0,0.0
SYSTEM_HOSTNAME_TEXT,L1,System_Inventory,text,OK,pe1 장비의 호스트네임은 무엇입니까? [답변 형식: 정확한 값만],"""pe1""",pe1,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,0.0
SYSTEM_HOSTNAME_TEXT,L1,System_Inventory,text,OK,p1 장비의 호스트네임은 무엇입니까? [답변 형식: 정확한 값만],"""p1""",p1,1.0,1.0,1.0,0.9999997615814209,1.0,1.0,0.0
SYSTEM_HOSTNAME_TEXT,L1,System_Inventory,text,OK,leaf4 장비의 호스트네임은 무엇입니까? [답변 형식: 정확한 값만],"""leaf4""",leaf4,1.0,1.0,1.0,1.000000238418579,1.0,1.0,0.0
SYSTEM_HOSTNAME_TEXT,L1,System_Inventory,text,OK,leaf2 장비의 호스트네임은 무엇입니까? [답변 형식: 정확한 값만],"""leaf2""",leaf2,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,0.0
SYSTEM_VERSION_TEXT,L1,System_Inventory,text,OK,p2 장비의 운영체제(OS) 버전은 무엇입니까? [답변 형식: 정확한 값만],"""15.7""",15.7,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,1.0
SYSTEM_VERSION_TEXT,L1,System_Inventory,text,OK,leaf2 장비의 운영체제(OS) 버전은 무엇입니까? [답변 형식: 정확한 값만],"""15.7""",15.7,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,1.0
SYSTEM_VERSION_TEXT,L1,System_Inventory,text,OK,leaf4 장비의 운영체제(OS) 버전은 무엇입니까? [답변 형식: 정확한 값만],"""15.7""",15.7,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,1.0
SYSTEM_VERSION_TEXT,L1,System_Inventory,text,OK,pe1 장비의 운영체제(OS) 버전은 무엇입니까? [답변 형식: 정확한 값만],"""15.7""",15.7,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,1.0
